route_id,service_id,trip_id,trip_headsign,trip_short_name
EIP,2023-05-26,2023-05-26_5302-3,Kraków Główny,5302
EIP,2023-05-26,2023-05-26_5304-5,Kraków Główny,5304
EIP,2023-05-26,2023-05-26_5306-7,Kraków Główny,5306
EIP,2023-05-26,2023-05-26_5308-9,Rzeszów Główny,5308
EIP,2023-05-26,2023-05-26_5310-1,Kraków Główny,5310
TLK,2023-05-26,2023-05-26_53102-3,Kraków Główny,53102 Lubomirski
TLK,2023-05-26,2023-05-26_53104-5_0,Zakopane,53104 Małopolska
ZKA TLK,2023-05-26,2023-05-26_53104-5_1,Zakopane,53104 Małopolska
IC,2023-05-26,2023-05-26_5312-3,Kraków Główny,5312 Piast
IC,2023-05-26,2023-05-26_5314-5,Przemyśl Główny,5314 Artus
TLK,2023-05-26,2023-05-26_53170-1_0,Zakopane,53171 Karpaty
ZKA TLK,2023-05-26,2023-05-26_53170-1_1,Zakopane,53171 Karpaty
TLK,2023-05-26,2023-05-26_53172-3,Kraków Główny,53172 Rozewie
IC,2023-05-26,2023-05-26_5320-1,Kraków Główny,5320 Żeromski
IC,2023-05-26,2023-05-26_5322-3,Kraków Główny,5322 Sienkiewicz
IC,2023-05-26,2023-05-26_5324-5,Kraków Główny,5324 Kolberg
IC,2023-05-26,2023-05-26_5326-7,Kraków Główny,5326 Orłowicz
IC,2023-05-26,2023-05-26_5328-9,Kraków Główny,5328 Warmia
IC,2023-05-26,2023-05-26_5332-3,Rzeszów Główny,5332 Kochanowski
IC,2023-05-26,2023-05-26_5334-5,Kraków Główny,5334 Kazimierz
IC,2023-05-26,2023-05-26_5360-1_0,Zakopane,5360 Witkacy
ZKA IC,2023-05-26,2023-05-26_5360-1_1,Zakopane,5360 Witkacy
EIP,2023-05-26,2023-05-26_5400-1,Katowice,5400
IC,2023-05-26,2023-05-26_54000-1,Bohumin,107 Sobieski
EIP,2023-05-26,2023-05-26_5402-3,Bielsko-Biała Główna,5402
EIP,2023-05-26,2023-05-26_5404-5,Gliwice,5404
EIP,2023-05-26,2023-05-26_5406-7,Bielsko-Biała Główna,5406
TLK,2023-05-26,2023-05-26_54100-1,Katowice,54100 Doker
TLK,2023-05-26,2023-05-26_54102-3,Katowice,54102 Flisak
IC,2023-05-26,2023-05-26_54150-1,Bielsko-Biała Główna,54150 Halny
IC,2023-05-26,2023-05-26_5420-1,Bielsko-Biała Główna,5420 Hutnik
IC,2023-05-26,2023-05-26_5422-3,Racibórz,5422 Skarbek
IC,2023-05-26,2023-05-26_5424-5,Bielsko-Biała Główna,5424 Kormoran
ZKA TLK,2023-05-26,2023-05-26_55100,Jabłonowo Pomorskie,ZKA 694 Flisak
ZKA TLK,2023-05-26,2023-05-26_55103,Malbork,ZKA 693 Flisak
ZKA IC,2023-05-26,2023-05-26_55105-4,Olsztyn Główny,ZKA 826 Mamry
ZKA IC,2023-05-26,2023-05-26_55111-0,Olsztyn Główny,ZKA 828 Warmia
ZKA IC,2023-05-26,2023-05-26_55113-2,Giżycko,ZKA 827 Mamry
ZKA IC,2023-05-26,2023-05-26_55115-4,Giżycko,ZKA 829 Warmia
IC,2023-05-26,2023-05-26_5600-1,Jelenia Góra,5600 Pomorzanin
IC,2023-05-26,2023-05-26_5602-3,Wrocław Główny,5602 Heweliusz
IC,2023-05-26,2023-05-26_5604-5,Wrocław Główny,5604 Mieszko
IC,2023-05-26,2023-05-26_56100-1,Wrocław Główny,56100 Jeziorak
IC,2023-05-26,2023-05-26_56102-3,Wrocław Główny,56102 Mamry
IC,2023-05-26,2023-05-26_56150-1,Wrocław Główny,56150 Lednica
IC,2023-05-26,2023-05-26_5620-1,Wrocław Główny,5620 Słowacki
IC,2023-05-26,2023-05-26_5700-1,Poznań Główny,5700 Bałtyk
IC,2023-05-26,2023-05-26_57000-1,Frankfurt (Oder),58 Gedania
IC,2023-05-26,2023-05-26_57100-1,Zielona Góra Główna,57100 Ukiel
IC,2023-05-26,2023-05-26_57102-3,Poznań Główny,57102 Drwęca
IC,2023-05-26,2023-05-26_57104-5,Zielona Góra Główna,57104 Bachus
IC,2023-05-26,2023-05-26_57108-9,Zielona Góra Główna,57108 Stoczniowiec
IC,2023-05-26,2023-05-26_58100-1,Szczecin Główny,58100 Albatros
IC,2023-05-26,2023-05-26_58103-2,Szczecin Główny,58102 Żuławy
IC,2023-05-26,2023-05-26_58104-5,Szczecin Główny,58104 Bryza
IC,2023-05-26,2023-05-26_58107-6,Szczecin Główny,58106 Gryf
IC,2023-05-26,2023-05-26_58109-8,Szczecin Główny,58108 Stańczyk
TLK,2023-05-26,2023-05-26_58110-1,Kostrzyn,58110 Bory Tucholskie
IC,2023-05-26,2023-05-26_60105,Jelenia Góra,60105 Mehoffer
EIP,2023-05-26,2023-05-26_6100-1,Warszawa Wschodnia,6100
EIP,2023-05-26,2023-05-26_6102-3,Warszawa Wschodnia,6102
TLK,2023-05-26,2023-05-26_61100-1,Warszawa Wschodnia,61100 Orzeszkowa
IC,2023-05-26,2023-05-26_61103-2,Białystok,61102 Dąbrowska
IC,2023-05-26,2023-05-26_61104-5,Białystok,61104 Nałkowska
TLK,2023-05-26,2023-05-26_61170-1,Warszawa Gdańska,61170 Karkonosze
IC,2023-05-26,2023-05-26_6121-0,Warszawa Wschodnia,6120 Asnyk
IC,2023-05-26,2023-05-26_6123-2,Warszawa Gdańska,6122 Baczyński
IC,2023-05-26,2023-05-26_6124-5,Warszawa Gdańska,6124 Fredro
IC,2023-05-26,2023-05-26_6126-7,Warszawa Gdańska,6126 Łużyce
IC,2023-05-26,2023-05-26_6128-9,Warszawa Gdańska,6128 Oleńka
IC,2023-05-26,2023-05-26_62100-1,Lublin Główny,62100 Bolko
IC,2023-05-26,2023-05-26_62102-3,Lublin Główny,62102 Morcinek
IC,2023-05-26,2023-05-26_6221-0,Lublin Główny,6220 Konopnicka
IC,2023-05-26,2023-05-26_6300-1,Przemyśl Główny,6300 Wyspiański
IC,2023-05-26,2023-05-26_6304-5,Przemyśl Główny,6304 Grottger
IC,2023-05-26,2023-05-26_63100-1,Kraków Główny,63100 Boznańska
TLK,2023-05-26,2023-05-26_63102-3,Kraków Główny,63102 Sudety
IC,2023-05-26,2023-05-26_63104-5,Przemyśl Główny,63104 Siemiradzki
IC,2023-05-26,2023-05-26_6500-1,Gdynia Główna,6500 Pomorzanin
IC,2023-05-26,2023-05-26_6503-2,Gdynia Główna,6502 Heweliusz
IC,2023-05-26,2023-05-26_6505-4,Gdynia Główna,6504 Mieszko
IC,2023-05-26,2023-05-26_65101-0,Olsztyn Główny,65100 Jeziorak
IC,2023-05-26,2023-05-26_65103-2,Olsztyn Główny,65102 Mamry
IC,2023-05-26,2023-05-26_6521-0,Ełk,6520 Słowacki
IC,2023-05-26,2023-05-26_66104,Wrocław Główny,66104 Mehoffer
IC,2023-05-26,2023-05-26_68101-0,Kołobrzeg,68101 Bosman
IC,2023-05-26,2023-05-26_68103-2,Słupsk,68102 Szkuner
IC,2023-05-26,2023-05-26_68105-4,Szczecin Główny,68104 Swarożyc
EIC,2023-05-26,2023-05-26_71000-1,Warszawa Gdańska,249 Berlin-Warszawa-Express
EIC,2023-05-26,2023-05-26_71002-3,Warszawa Gdańska,247 Berlin-Warszawa-Express
EIC,2023-05-26,2023-05-26_71004-5,Warszawa Gdańska,49 Berlin-Warszawa-Express
EIC,2023-05-26,2023-05-26_71008-9,Warszawa Gdańska,45 Berlin-Warszawa-Express
EIC,2023-05-26,2023-05-26_71010-1,Warszawa Gdańska,41 Berlin-Warszawa-Express
IC,2023-05-26,2023-05-26_71101-0,Warszawa Gdańska,71100 Dionizos
IC,2023-05-26,2023-05-26_71103-2,Warszawa Gdańska,71102 Zielonogórzanin
IC,2023-05-26,2023-05-26_71104-5,Warszawa Gdańska,71104 Warta
IC,2023-05-26,2023-05-26_7201-0,Lublin Główny,7200 Hetman
IC,2023-05-26,2023-05-26_72101-0,Lublin Główny,72100 Lubuszanin
IC,2023-05-26,2023-05-26_7300-1,Przemyśl Główny,7300 Ślązak
IC,2023-05-26,2023-05-26_73000-1,Przemyśl Główny,57 Wawel
TLK,2023-05-26,2023-05-26_73100-1,Kraków Główny,73100 Pułaski
IC,2023-05-26,2023-05-26_73102-3,Kraków Główny,73102 Wybicki
IC,2023-05-26,2023-05-26_73104-5,Przemyśl Główny,73104 Mehoffer
IC,2023-05-26,2023-05-26_7320-1,Kraków Główny,7320 Cegielski
IC,2023-05-26,2023-05-26_7322-3,Kraków Główny,7322 Barbakan
IC,2023-05-26,2023-05-26_74010-1,Bohumin,60457 Nightjet
TLK,2023-05-26,2023-05-26_74100,Katowice,74100 Spodek
IC,2023-05-26,2023-05-26_7500-1,Gdynia Główna,7500 Bałtyk
IC,2023-05-26,2023-05-26_75000-1,Gdynia Główna,59 Gedania
IC,2023-05-26,2023-05-26_75101-0,Olsztyn Główny,75100 Ukiel
IC,2023-05-26,2023-05-26_75102-3,Olsztyn Główny,75102 Drwęca
IC,2023-05-26,2023-05-26_75105-4,Gdynia Główna,75104 Bachus
IC,2023-05-26,2023-05-26_75106-7,Gdynia Główna,75106 Lednica
IC,2023-05-26,2023-05-26_75109-8,Gdynia Główna,75108 Stoczniowiec
IC,2023-05-26,2023-05-26_78101,Gorzów Wielkopolski,78101 Dionizos
IC,2023-05-26,2023-05-26_78103,Gorzów Wielkopolski,78103 Lubuszanin
IC,2023-05-26,2023-05-26_78173-2,Ustka,78172 Przemyślanin
IC,2023-05-26,2023-05-26_80104,Piła Główna,80104 Zamoyski
EIC,2023-05-26,2023-05-26_8100-1,Warszawa Wschodnia,8100 Chrobry
IC,2023-05-26,2023-05-26_81100-1,Warszawa Gdańska,81100 Gałczyński
IC,2023-05-26,2023-05-26_81102-3,Suwałki,81102 Podlasiak
IC,2023-05-26,2023-05-26_81104-5,Białystok,81104 Rybak
IC,2023-05-26,2023-05-26_81106-7,Warszawa Gdańska,81106 Mewa
IC,2023-05-26,2023-05-26_81108-9,Łódź Fabryczna,81108 Włókniarz
IC,2023-05-26,2023-05-26_81110-1,Warszawa Gdańska,81110 Noteć
IC,2023-05-26,2023-05-26_81114-5,Łódź Fabryczna,81114 Pobrzeże
TLK,2023-05-26,2023-05-26_81170-1,Warszawa Gdańska,81170 Uznam
TLK,2023-05-26,2023-05-26_82100-1,Lublin Główny,82100 Staszic
TLK,2023-05-26,2023-05-26_82102-3,Lublin Główny,82102 Wyczółkowski
IC,2023-05-26,2023-05-26_82104-5,Hrubieszów Miasto,82104 Zamoyski
EIP,2023-05-26,2023-05-26_8300-1,Kraków Główny,8300
IC,2023-05-26,2023-05-26_8304-5,Przemyśl Główny,8304 Matejko
IC,2023-05-26,2023-05-26_8306-7,Kraków Główny,8306 Malczewski
IC,2023-05-26,2023-05-26_83100-1,Rzeszów Główny,83100 Górski
IC,2023-05-26,2023-05-26_83102-3,Kraków Główny,83102 Osterwa
IC,2023-05-26,2023-05-26_83104-5,Kraków Główny,83104 Chełmoński
IC,2023-05-26,2023-05-26_83106-7,Kraków Główny,83106 Zefir
TLK,2023-05-26,2023-05-26_83170-1,Kraków Główny,83170 Ustronie
IC,2023-05-26,2023-05-26_83172-3,Przemyśl Główny,83172 Przemyślanin
IC,2023-05-26,2023-05-26_84101-0,Katowice,84100 Gwarek
IC,2023-05-26,2023-05-26_84103-2,Bielsko-Biała Główna,84102 Szyndzielnia
IC,2023-05-26,2023-05-26_85100-1,Gdańsk Główny,85100 Albatros
IC,2023-05-26,2023-05-26_85102-3,Olsztyn Główny,85102 Żuławy
IC,2023-05-26,2023-05-26_85104-5,Olsztyn Główny,85104 Bryza
IC,2023-05-26,2023-05-26_85106-7,Olsztyn Główny,85106 Gryf
IC,2023-05-26,2023-05-26_85108-9,Olsztyn Główny,85108 Stańczyk
TLK,2023-05-26,2023-05-26_85110-1,Gdynia Główna,85110 Bory Tucholskie
IC,2023-05-26,2023-05-26_86100-1,Wrocław Główny,86100 Bosman
IC,2023-05-26,2023-05-26_86103-2,Wrocław Główny,86102 Szkuner
IC,2023-05-26,2023-05-26_86104-5,Wrocław Główny,86104 Swarożyc
IC,2023-05-26,2023-05-26_87100,Zbąszynek,87100 Dionizos
IC,2023-05-26,2023-05-26_87102,Zbąszynek,87102 Lubuszanin
IC,2023-05-26,2023-05-26_87173-2,Poznań Główny,87172 Przemyślanin
IC,2023-05-26,2023-05-26_88105,Gorzów Wielkopolski,88105 Zamoyski
IC,2023-05-26,2023-05-26_9103-2,Warszawa Gdańska,9102 Łęcka
IC,2023-05-26,2023-05-26_9105-4,Warszawa Gdańska,9104 Prząśniczka
IC,2023-05-26,2023-05-26_9109-8,Warszawa Główna,9108 Jagna
IC,2023-05-26,2023-05-26_91101-0,Warszawa Gdańska,91100 Łodzianin
IC,2023-05-26,2023-05-26_9111-0,Warszawa Główna,9110 Tuwim
IC,2023-05-26,2023-05-26_9112-3,Warszawa Wschodnia,9112 Soplica
IC,2023-05-26,2023-05-26_91131-0,Warszawa Wschodnia,91130 Zosia
IC,2023-05-26,2023-05-26_91133-2,Warszawa Wschodnia,91132 Korczak
ZKA IC,2023-05-26,2023-05-26_9900,Warszawa Centralna,ZKA 608 Pilecki
ZKA IC,2023-05-26,2023-05-26_9902,Warszawa Centralna,ZKA 607 Pilecki
ZKA IC,2023-05-26,2023-05-26_9905,Białystok,ZKA 610 Narew
ZKA IC,2023-05-26,2023-05-26_9906-7,Piotrków Trybunalski,ZKA 800 Barbakan
ZKA IC,2023-05-26,2023-05-26_9908-9,Piotrków Trybunalski,ZKA 802 Kazimierz
ZKA IC,2023-05-26,2023-05-26_9910-1,Piotrków Trybunalski,ZKA 804 Witkacy
ZKA IC,2023-05-26,2023-05-26_9912-3,Piotrków Trybunalski,ZKA 806 Witkacy
ZKA IC,2023-05-26,2023-05-26_9914-5,Tomaszów Mazowiecki,ZKA 809 Cegielski
ZKA IC,2023-05-26,2023-05-26_9916-7,Piotrków Trybunalski,ZKA 812 Barbakan
IC,2023-05-27,2023-05-27_1002-3,Białystok,1002 Zamenhof
TLK,2023-05-27,2023-05-27_10100-1,Białystok,10100 Żubr
TLK,2023-05-27,2023-05-27_10110-1,Warszawa Wschodnia,10110 Żubr
IC,2023-05-27,2023-05-27_1100-1,Łódź Fabryczna,1100 Narew
IC,2023-05-27,2023-05-27_1102-3,Warszawa Centralna,1102 Zamenhof
ZKA IC,2023-05-27,2023-05-27_1105,Białystok,ZKA 609 Narew
ZKA IC,2023-05-27,2023-05-27_1108-9,Tomaszów Mazowiecki,ZKA 801 Barbakan
ZKA IC,2023-05-27,2023-05-27_1110-1,Tomaszów Mazowiecki,ZKA 803 Kazimierz
IC,2023-05-27,2023-05-27_11100-1,Terespol,11100 Skaryna
IC,2023-05-27,2023-05-27_11102-3,Terespol,11102 Mickiewicz
IC,2023-05-27,2023-05-27_11104-5,Terespol,11104 Starzyński
IC,2023-05-27,2023-05-27_11110-1,Warszawa Wschodnia,11110 Skaryna
IC,2023-05-27,2023-05-27_11112-3,Warszawa Wschodnia,11112 Mickiewicz
IC,2023-05-27,2023-05-27_11114-5,Warszawa Wschodnia,11114 Starzyński
IC,2023-05-27,2023-05-27_11116-7,Warszawa Zachodnia,11116 Niemcewicz
ZKA IC,2023-05-27,2023-05-27_1112-3,Tomaszów Mazowiecki,ZKA 805 Cegielski
ZKA IC,2023-05-27,2023-05-27_1114-5,Piotrków Trybunalski,ZKA 808 Cegielski
ZKA IC,2023-05-27,2023-05-27_1116-7,Tomaszów Mazowiecki,ZKA 811 Kazimierz
IC,2023-05-27,2023-05-27_1200-1,Lublin Główny,1200 Czartoryski
IC,2023-05-27,2023-05-27_12010-1,Jagodin,12010 Kiev Express
IC,2023-05-27,2023-05-27_12100-1,Chełm,12100 Chełmianin
TLK,2023-05-27,2023-05-27_12120-1,Lublin Główny,12120 Inka
TLK,2023-05-27,2023-05-27_12122-3,Lublin Główny,12122 Czechowicz
IC,2023-05-27,2023-05-27_13000-1,Kraków Główny,143 Hańcza
EIP,2023-05-27,2023-05-27_1302-3,Kraków Główny,1302
EIP,2023-05-27,2023-05-27_1304-5,Kraków Główny,1304
EIP,2023-05-27,2023-05-27_1306-7,Kraków Główny,1306
IC,2023-05-27,2023-05-27_13100-1,Przemyśl Główny,13100 Malinowski
IC,2023-05-27,2023-05-27_13104-5,Przemyśl Główny,13104 Witos
IC,2023-05-27,2023-05-27_13106-7,Przemyśl Główny,13106 San
IC,2023-05-27,2023-05-27_13108-9,Kraków Główny,13108 Reymont
IC,2023-05-27,2023-05-27_13110-1,Kraków Główny,13110 Kinga
IC,2023-05-27,2023-05-27_13112-3_0,Zakopane,13112 Karłowicz
ZKA IC,2023-05-27,2023-05-27_13112-3_1,Zakopane,13112 Karłowicz
IC,2023-05-27,2023-05-27_14000-1,Bohumin,116 Silesia
IC,2023-05-27,2023-05-27_14002-3,Petrovice U Karvine,103 Polonia
IC,2023-05-27,2023-05-27_14004-5,Bohumin,131 Batory
IC,2023-05-27,2023-05-27_14006-7,Bohumin,112 Silesia
IC,2023-05-27,2023-05-27_14008-9,Bohumin Vrbice,110 Silesia
IC,2023-05-27,2023-05-27_14010-1,Bohumin,407 Chopin
TLK,2023-05-27,2023-05-27_14100-1,Katowice,14100 Chemik
IC,2023-05-27,2023-05-27_1422-3,Bielsko-Biała Główna,1422 Pilecki
IC,2023-05-27,2023-05-27_1460-1,Wisła Uzdrowisko,1460 Daszyński
EIP,2023-05-27,2023-05-27_1500-1,Gdynia Główna,1500
EIP,2023-05-27,2023-05-27_1502-3,Gdynia Główna,1502
TLK,2023-05-27,2023-05-27_15102-3,Gdynia Główna,15102 Biebrza
IC,2023-05-27,2023-05-27_1512-3,Gdynia Główna,1512 Wybrzeże
IC,2023-05-27,2023-05-27_1520-1,Olsztyn Główny,1520 Warmia
IC,2023-05-27,2023-05-27_1522-3,Olsztyn Główny,1522 Mazury
IC,2023-05-27,2023-05-27_1524-5,Bydgoszcz Główna,1524 Kopernik
IC,2023-05-27,2023-05-27_1526-7,Bydgoszcz Główna,1526 Moniuszko
IC,2023-05-27,2023-05-27_1528-9,Bydgoszcz Główna,1528 Rejewski
IC,2023-05-27,2023-05-27_1530-1,Bydgoszcz Główna,1530 Brda
IC,2023-05-27,2023-05-27_1532-3,Gdynia Główna,1532 Kociewie
EIP,2023-05-27,2023-05-27_1600-1,Wrocław Główny,1600
EIP,2023-05-27,2023-05-27_1602-3,Wrocław Główny,1602
TLK,2023-05-27,2023-05-27_16100-1,Jelenia Góra,16100 Orzeszkowa
IC,2023-05-27,2023-05-27_16102-3,Wrocław Główny,16102 Dąbrowska
IC,2023-05-27,2023-05-27_16104-5,Wrocław Główny,16104 Nałkowska
TLK,2023-05-27,2023-05-27_16170-1,Jelenia Góra,16170 Karkonosze
IC,2023-05-27,2023-05-27_1620-1,Wrocław Główny,1620 Asnyk
IC,2023-05-27,2023-05-27_1624-5,Wrocław Główny,1624 Fredro
IC,2023-05-27,2023-05-27_1650-1,Szklarska Poręba Górna,1650 Śnieżka
EIC,2023-05-27,2023-05-27_17000-1,Frankfurt (Oder),248 Berlin-Warszawa-Express
EIC,2023-05-27,2023-05-27_17002-3,Frankfurt (Oder),246 Berlin-Warszawa-Express
EIC,2023-05-27,2023-05-27_17004-5,Frankfurt (Oder),48 Berlin-Warszawa-Express
EIC,2023-05-27,2023-05-27_17008-9,Frankfurt (Oder),44 Berlin-Warszawa-Express
IC,2023-05-27,2023-05-27_17100-1,Zielona Góra Główna,17101 Dionizos
IC,2023-05-27,2023-05-27_17102-3,Zielona Góra Główna,17102 Zielonogórzanin
IC,2023-05-27,2023-05-27_17104-5,Poznań Główny,17104 Warta
IC,2023-05-27,2023-05-27_18100-1,Szczecin Główny,18100 Gałczyński
IC,2023-05-27,2023-05-27_18102-3,Świnoujście,18102 Podlasiak
IC,2023-05-27,2023-05-27_18105-4,Szczecin Główny,18104 Rybak
IC,2023-05-27,2023-05-27_18106-7,Świnoujście,18106 Mewa
IC,2023-05-27,2023-05-27_18108-9,Poznań Główny,18108 Włókniarz
IC,2023-05-27,2023-05-27_18110-1,Piła Główna,18110 Noteć
IC,2023-05-27,2023-05-27_18115-4,Kołobrzeg,18114 Pobrzeże
IC,2023-05-27,2023-05-27_18153-2,Kołobrzeg,18152 Parsęta
TLK,2023-05-27,2023-05-27_18170-1,Świnoujście,18170 Uznam
IC,2023-05-27,2023-05-27_1906-7,Łódź Fabryczna,1906 Rubinstein
IC,2023-05-27,2023-05-27_1913-2_0,Łódź Widzew,1912 Soplica
ZKA IC,2023-05-27,2023-05-27_1913-2_1,Łódź Widzew,1912 Soplica
IC,2023-05-27,2023-05-27_19130-1,Łódź Fabryczna,19130 Zosia
ZKA IC,2023-05-27,2023-05-27_1914-5,Tomaszów Mazowiecki,ZKA 807 Witkacy
ZKA IC,2023-05-27,2023-05-27_1916-7,Piotrków Trybunalski,ZKA 810 Kazimierz
ZKA IC,2023-05-27,2023-05-27_1918-9,Tomaszów Mazowiecki,ZKA 813 Barbakan
IC,2023-05-27,2023-05-27_20100-1,Stalowa Wola Rozwadów,20100 Hetman
IC,2023-05-27,2023-05-27_2100-1,Warszawa Centralna,2100 Czartoryski
IC,2023-05-27,2023-05-27_21010-1,Warszawa Wschodnia,21010 Kiev Express
IC,2023-05-27,2023-05-27_21100-1,Warszawa Wschodnia,21100 Chełmianin
TLK,2023-05-27,2023-05-27_21110-1,Warszawa Wschodnia,21110 Nida
TLK,2023-05-27,2023-05-27_21121-0,Warszawa Wschodnia,21120 Inka
TLK,2023-05-27,2023-05-27_21123-2,Warszawa Wschodnia,21122 Czechowicz
IC,2023-05-27,2023-05-27_22001,Chełm,23
IC,2023-05-27,2023-05-27_22002,Jagodin,24
IC,2023-05-27,2023-05-27_22004,Jagodin,22004
IC,2023-05-27,2023-05-27_22007,Chełm,22007
IC,2023-05-27,2023-05-27_22101-0,Hrubieszów Miasto,22100 Hetman
ZKA TLK,2023-05-27,2023-05-27_22105,Opoczno Południe,ZKA 816 Małopolska
ZKA TLK,2023-05-27,2023-05-27_22106,Tomaszów Mazowiecki,ZKA 817 Małopolska
ZKA TLK,2023-05-27,2023-05-27_22109,Opoczno Południe,ZKA 814 Małopolska
ZKA TLK,2023-05-27,2023-05-27_22110,Tomaszów Mazowiecki,ZKA 815 Małopolska
IC,2023-05-27,2023-05-27_23100-1,Kraków Główny,23100 Jagiełło
TLK,2023-05-27,2023-05-27_24001-0,Bohumin,310 Roztocze
IC,2023-05-27,2023-05-27_24100-1,Katowice,24100 Sztygar
IC,2023-05-27,2023-05-27_24103,Katowice,24103 Morcinek
IC,2023-05-27,2023-05-27_25100-1,Bydgoszcz Główna,25100 Kujawiak
IC,2023-05-27,2023-05-27_26100-1,Wrocław Główny,26100 Bolko
IC,2023-05-27,2023-05-27_26102-3,Wrocław Główny,26102 Morcinek
IC,2023-05-27,2023-05-27_2620-1,Wrocław Główny,2620 Konopnicka
IC,2023-05-27,2023-05-27_2622-3,Wrocław Główny,2622 Baczyński
IC,2023-05-27,2023-05-27_2701-0,Zielona Góra Główna,2700 Hetman
IC,2023-05-27,2023-05-27_27100-1,Zielona Góra Główna,27100 Lubuszanin
TLK,2023-05-27,2023-05-27_28100-1,Szczecin Główny,28100 Staszic
TLK,2023-05-27,2023-05-27_28102-3,Świnoujście,28102 Wyczółkowski
IC,2023-05-27,2023-05-27_28104-5,Kołobrzeg,28104 Zamoyski
ZKA TLK,2023-05-27,2023-05-27_30101,Jasło,ZKA 818 Bieszczady
ZKA TLK,2023-05-27,2023-05-27_30103,Jasło,ZKA 819 Wetlina
TLK,2023-05-27,2023-05-27_30112-3,Zagórz,30112 Bieszczady
IC,2023-05-27,2023-05-27_31000-1,Maćkowo,144 Hańcza
EIP,2023-05-27,2023-05-27_3102-3,Warszawa Wschodnia,3102
EIP,2023-05-27,2023-05-27_3106-7,Warszawa Wschodnia,3106
EIP,2023-05-27,2023-05-27_3108-9,Warszawa Gdańska,3108
IC,2023-05-27,2023-05-27_31100-1,Warszawa Gdańska,31100 Malinowski
IC,2023-05-27,2023-05-27_31102-3,Warszawa Gdańska,31102 Marszałek Piłsudski
IC,2023-05-27,2023-05-27_31104-5,Warszawa Wschodnia,31104 Witos
IC,2023-05-27,2023-05-27_31106-7,Warszawa Wschodnia,31106 San
IC,2023-05-27,2023-05-27_31108-9,Łódź Fabryczna,31108 Reymont
IC,2023-05-27,2023-05-27_31110-1,Warszawa Wschodnia,31110 Kinga
ZKA IC,2023-05-27,2023-05-27_31112-3_0,Warszawa Wschodnia,31112 Karłowicz
IC,2023-05-27,2023-05-27_31112-3_1,Warszawa Wschodnia,31112 Karłowicz
EIP,2023-05-27,2023-05-27_3112-3,Warszawa Gdańska,3112
IC,2023-05-27,2023-05-27_3128-9,Warszawa Wschodnia,3128 Łokietek
IC,2023-05-27,2023-05-27_32100-1,Lublin Główny,32100 Jagiełło
TLK,2023-05-27,2023-05-27_33001,Mostiska 2,32
TLK,2023-05-27,2023-05-27_33002,Przemyśl Główny,31
TLK,2023-05-27,2023-05-27_33007,Mostiska 2,33007
TLK,2023-05-27,2023-05-27_33008,Przemyśl Główny,33008
IC,2023-05-27,2023-05-27_33010,Przemyśl Główny,705
IC,2023-05-27,2023-05-27_33013,Mostiska 2,716
IC,2023-05-27,2023-05-27_33014,Przemyśl Główny,715
IC,2023-05-27,2023-05-27_33017,Mostiska 2,706
TLK,2023-05-27,2023-05-27_33025,Mostiska 2,36
TLK,2023-05-27,2023-05-27_33026,Przemyśl Główny,35
ZKA TLK,2023-05-27,2023-05-27_33110,Tarnów,ZKA 820 Wetlina
TLK,2023-05-27,2023-05-27_33112-3,Kraków Główny,33112 Bieszczady
ZKA TLK,2023-05-27,2023-05-27_33148,Tarnów,ZKA 823 Bieszczady
IC,2023-05-27,2023-05-27_34000-1,Bohumin,114 Cracovia
IC,2023-05-27,2023-05-27_34002-3,Bohumin,105 Porta Moravica
TLK,2023-05-27,2023-05-27_34004-5,Bohumin,212 Galicja
EIP,2023-05-27,2023-05-27_3500-1,Gdynia Główna,3500
EIP,2023-05-27,2023-05-27_3502-3,Gdynia Główna,3502
EIP,2023-05-27,2023-05-27_3504-5,Gdynia Główna,3504
EIP,2023-05-27,2023-05-27_3506-7,Gdynia Główna,3506
EIP,2023-05-27,2023-05-27_3508-9,Gdynia Główna,3508
EIP,2023-05-27,2023-05-27_3510-1,Gdynia Główna,3510
TLK,2023-05-27,2023-05-27_35102-3,Gdynia Główna,35102 Lubomirski
ZKA TLK,2023-05-27,2023-05-27_35104-5_0,Gdynia Główna,35104 Małopolska
TLK,2023-05-27,2023-05-27_35104-5_1,Gdynia Główna,35104 Małopolska
IC,2023-05-27,2023-05-27_3512-3,Gdynia Główna,3512 Piast
IC,2023-05-27,2023-05-27_3514-5,Gdynia Główna,3514 Artus
ZKA TLK,2023-05-27,2023-05-27_35170-1_0,Gdynia Główna,35170 Karpaty
TLK,2023-05-27,2023-05-27_35170-1_1,Gdynia Główna,35170 Karpaty
TLK,2023-05-27,2023-05-27_35172-3,Gdynia Główna,35173 Rozewie
IC,2023-05-27,2023-05-27_3520-1,Olsztyn Główny,3520 Żeromski
IC,2023-05-27,2023-05-27_3522-3,Olsztyn Główny,3522 Sienkiewicz
IC,2023-05-27,2023-05-27_3524-5,Olsztyn Główny,3524 Kolberg
IC,2023-05-27,2023-05-27_3526-7,Olsztyn Główny,3526 Orłowicz
IC,2023-05-27,2023-05-27_3532-3,Bydgoszcz Główna,3532 Kochanowski
IC,2023-05-27,2023-05-27_3534-5,Bydgoszcz Główna,3534 Kazimierz
ZKA IC,2023-05-27,2023-05-27_3560-1_0,Gdynia Główna,3560 Witkacy
